,SmsId,SenderPhoneNumber,Sender,text,timestamp,month_name,day_name,month,day,hour,weekday,week,year,polarity,subjectivity,negativity,neutrality,positivity,compound,nouns,tags,word_count
1902,1903,43700,DCCC,"
Barack and Joe are PLEADING for your help! If Trump and his GOP gain power,
they'll crush our progress and DESTROY our beloved Presidents' legacies.
That's why Barack and Joe are calling for just 1 more Democratic gift from
your area to help the DCCC protect our House Majority: dems.me/3PdtIyB



",Fri Jul  8 15:40:28 2022,July,Friday,7,8,15,5,27,2022,0.3333333333333333,0.5,0.086,0.605,0.309,0.9341,"['barack', 'joe', 'pleading', 'trump', 'gop gain power', ""'ll crush"", 'destroy', 'barack', 'joe', 'democratic gift', 'dccc', 'majority']","[('Barack', 'NNP'), ('and', 'CC'), ('Joe', 'NNP'), ('are', 'VBP'), ('PLEADING', 'NNP'), ('for', 'IN'), ('your', 'PRP$'), ('help', 'NN'), ('If', 'IN'), ('Trump', 'NNP'), ('and', 'CC'), ('his', 'PRP$'), ('GOP', 'NNP'), ('gain', 'NN'), ('power', 'NN'), ('they', 'PRP'), (""'ll"", 'MD'), ('crush', 'VB'), ('our', 'PRP$'), ('progress', 'NN'), ('and', 'CC'), ('DESTROY', 'NNP'), ('our', 'PRP$'), ('beloved', 'VBD'), ('Presidents', 'NNP'), (""'"", 'POS'), ('legacies', 'NNS'), ('That', 'DT'), (""'s"", 'VBZ'), ('why', 'WRB'), ('Barack', 'NNP'), ('and', 'CC'), ('Joe', 'NNP'), ('are', 'VBP'), ('calling', 'VBG'), ('for', 'IN'), ('just', 'RB'), ('1', 'CD'), ('more', 'RBR'), ('Democratic', 'JJ'), ('gift', 'NN'), ('from', 'IN'), ('your', 'PRP$'), ('area', 'NN'), ('to', 'TO'), ('help', 'VB'), ('the', 'DT'), ('DCCC', 'NNP'), ('protect', 'VB'), ('our', 'PRP$'), ('House', 'NNP'), ('Majority', 'NN'), ('dems.me/3PdtIyB', 'NN')]",
1903,1904,43700,DCCC,"
DCCC ALERT: Can you rush a $20 gift to elect House Democrats?
dems.me/3bYbB1l https://m.essage.us/msg/ecu1D4eFq9

",Fri Jul  8 02:00:51 2022,July,Friday,7,8,2,5,27,2022,0.8,0.9,0.0,0.673,0.327,0.7034,"['dccc alert', 'dems.me/3bybb1l https']","[('DCCC', 'NNP'), ('ALERT', 'NNP'), ('Can', 'MD'), ('you', 'PRP'), ('rush', 'VB'), ('a', 'DT'), ('20', 'CD'), ('gift', 'NN'), ('to', 'TO'), ('elect', 'VB'), ('House', 'NNP'), ('Democrats', 'NNPS'), ('dems.me/3bYbB1l', 'NN'), ('https', 'NN'), ('//m.essage.us/msg/ecu1D4eFq9', 'NN')]",
1904,1905,43700,DCCC,"
DCCC ALERT: Can you rush a $20 gift to elect House Democrats?
dems.me/3yNmCeX https://m.essage.us/msg/oA3x58CDY5
",Thu Jul  7 02:31:07 2022,July,Thursday,7,7,2,4,27,2022,0.8,0.9,0.0,0.673,0.327,0.7034,"['dccc alert', 'dems.me/3ynmcex https']","[('DCCC', 'NNP'), ('ALERT', 'NNP'), ('Can', 'MD'), ('you', 'PRP'), ('rush', 'VB'), ('a', 'DT'), ('20', 'CD'), ('gift', 'NN'), ('to', 'TO'), ('elect', 'VB'), ('House', 'NNP'), ('Democrats', 'NNPS'), ('dems.me/3yNmCeX', 'NN'), ('https', 'NN'), ('//m.essage.us/msg/oA3x58CDY5', 'NN')]",
1905,1906,43700,DCCC,"
DCCC ALERT: Can you rush a $20 gift to elect House Democrats?
dems.me/3OPqvFs https://m.essage.us/msg/qWdoqCDUPq

",Wed Jul  6 19:00:54 2022,July,Wednesday,7,6,19,3,27,2022,0.8,0.9,0.0,0.673,0.327,0.7034,"['dccc alert', 'dems.me/3opqvfs https']","[('DCCC', 'NNP'), ('ALERT', 'NNP'), ('Can', 'MD'), ('you', 'PRP'), ('rush', 'VB'), ('a', 'DT'), ('20', 'CD'), ('gift', 'NN'), ('to', 'TO'), ('elect', 'VB'), ('House', 'NNP'), ('Democrats', 'NNPS'), ('dems.me/3OPqvFs', 'NN'), ('https', 'NN'), ('//m.essage.us/msg/qWdoqCDUPq', 'NN')]",
1906,1907,512345,Ron DeSantis,"
in November. Rush in a donation >>> bit.ly/3OStU6I

- Ron DeSantis

Txt STOP to Opt-out
",Fri Jul  8 20:20:28 2022,July,Friday,7,8,20,5,27,2022,0.0,0.0,0.173,0.827,0.0,-0.4466,"['november', 'rush', 'donation > > > bit.ly/3ostu6i', 'ron desantis txt stop', 'opt-out']","[('in', 'IN'), ('November', 'NNP'), ('Rush', 'NNP'), ('in', 'IN'), ('a', 'DT'), ('donation', 'NN'), ('>', 'NNP'), ('>', 'NNP'), ('>', 'NNP'), ('bit.ly/3OStU6I', 'SYM'), ('Ron', 'NNP'), ('DeSantis', 'NNP'), ('Txt', 'NNP'), ('STOP', 'NNP'), ('to', 'TO'), ('Opt-out', 'NN')]",
1907,1908,512345,Ron DeSantis,"
The Democrat Machine and their liberal media lapdogs want nothing more than
to see me lose - we can't let that happen.

Do your part to ensure that FREEDOM wins

",Fri Jul  8 20:20:26 2022,July,Friday,7,8,20,5,27,2022,0.4,0.35,0.067,0.621,0.312,0.87,"['democrat machine', 'liberal media lapdogs', ""ca n't"", 'freedom']","[('The', 'DT'), ('Democrat', 'NNP'), ('Machine', 'NNP'), ('and', 'CC'), ('their', 'PRP$'), ('liberal', 'JJ'), ('media', 'NNS'), ('lapdogs', 'NNS'), ('want', 'VBP'), ('nothing', 'NN'), ('more', 'JJR'), ('than', 'IN'), ('to', 'TO'), ('see', 'VB'), ('me', 'PRP'), ('lose', 'VB'), ('we', 'PRP'), ('ca', 'MD'), (""n't"", 'RB'), ('let', 'VB'), ('that', 'DT'), ('happen', 'VB'), ('Do', 'VB'), ('your', 'PRP$'), ('part', 'NN'), ('to', 'TO'), ('ensure', 'VB'), ('that', 'IN'), ('FREEDOM', 'NNP'), ('wins', 'NNS')]",
1908,1909,512345,Ron DeSantis,"
Team DeSantis here.

The radical Leftists wanted to cancel Independence Day, but in Florida, we
celebrated FREEDOM!

Governor DeSantis is fighting to preserve
",Wed Jul  6 16:04:23 2022,July,Wednesday,7,6,16,3,27,2022,0.4375,0.75,0.132,0.528,0.34,0.8883,"['team desantis', 'leftists', 'independence', 'florida', 'freedom', 'desantis']","[('Team', 'NN'), ('DeSantis', 'NNP'), ('here', 'RB'), ('The', 'DT'), ('radical', 'JJ'), ('Leftists', 'NNS'), ('wanted', 'VBD'), ('to', 'TO'), ('cancel', 'VB'), ('Independence', 'NNP'), ('Day', 'NNP'), ('but', 'CC'), ('in', 'IN'), ('Florida', 'NNP'), ('we', 'PRP'), ('celebrated', 'VBD'), ('FREEDOM', 'NNP'), ('Governor', 'NNP'), ('DeSantis', 'NNP'), ('is', 'VBZ'), ('fighting', 'VBG'), ('to', 'TO'), ('preserve', 'VB')]",
1909,1910,512345,Ron DeSantis,"
freedom for all Floridians. We want to know - are you proud to be an
American? Take the survey NOW >>> bit.ly/3yoIfjY

Txt STOP to Opt-out

",Wed Jul  6 16:04:21 2022,July,Wednesday,7,6,16,3,27,2022,0.4,0.5,0.087,0.656,0.256,0.6875,"['floridians', 'now', '> > > bit.ly/3yoifjy', 'txt stop', 'opt-out']","[('freedom', 'NN'), ('for', 'IN'), ('all', 'DT'), ('Floridians', 'NNPS'), ('We', 'PRP'), ('want', 'VBP'), ('to', 'TO'), ('know', 'VB'), ('are', 'VBP'), ('you', 'PRP'), ('proud', 'JJ'), ('to', 'TO'), ('be', 'VB'), ('an', 'DT'), ('American', 'JJ'), ('Take', 'VB'), ('the', 'DT'), ('survey', 'NN'), ('NOW', 'NNP'), ('>', 'NNP'), ('>', 'NNP'), ('>', 'NNP'), ('bit.ly/3yoIfjY', 'NN'), ('Txt', 'NNP'), ('STOP', 'NNP'), ('to', 'TO'), ('Opt-out', 'NN')]",
1910,1911,88022,Trump,"
THE MOST IMPORTANT THING YOU CAN DO TO SUPPORT PRES TRUMP

Claim your EXTENDED 7X-IMPACT OFFER.

This is the BEST WAY. Give: bit.ly/3Rp6NCt



",Wed Jul 13 22:45:32 2022,July,Wednesday,7,13,22,3,28,2022,0.6333333333333333,0.6,0.0,0.626,0.374,0.9173,"['the most important thing you can do to support pres trump claim', 'extended', 'offer', 'best way']","[('THE', 'DT'), ('MOST', 'RBS'), ('IMPORTANT', 'JJ'), ('THING', 'NN'), ('YOU', 'NN'), ('CAN', 'NNP'), ('DO', 'NNP'), ('TO', 'NNP'), ('SUPPORT', 'NNP'), ('PRES', 'NNP'), ('TRUMP', 'NNP'), ('Claim', 'NNP'), ('your', 'PRP$'), ('EXTENDED', 'NNP'), ('7X-IMPACT', 'NN'), ('OFFER', 'NNP'), ('This', 'DT'), ('is', 'VBZ'), ('the', 'DT'), ('BEST', 'NNP'), ('WAY', 'NNP'), ('Give', 'VB'), ('bit.ly/3Rp6NCt', 'NN')]",
1911,1912,88022,Trump,"
(Pres Trump is typing...)

I'm texting you LIVE from MAR-A-LAGO! I'm heading to my HUGE rally soon.
Will you watch? Rush your support: bit.ly/3nXAHA7



",Wed Jul 13 13:12:31 2022,July,Wednesday,7,13,13,3,28,2022,0.2852272727272728,0.7,0.0,0.785,0.215,0.7206,"['pres trump', 'live', 'mar-a-lago', 'huge', 'will', 'rush']","[('Pres', 'NNS'), ('Trump', 'NNP'), ('is', 'VBZ'), ('typing', 'VBG'), ('I', 'PRP'), (""'m"", 'VBP'), ('texting', 'VBG'), ('you', 'PRP'), ('LIVE', 'VBP'), ('from', 'IN'), ('MAR-A-LAGO', 'NNP'), ('I', 'PRP'), (""'m"", 'VBP'), ('heading', 'VBG'), ('to', 'TO'), ('my', 'PRP$'), ('HUGE', 'NNP'), ('rally', 'NN'), ('soon', 'RB'), ('Will', 'MD'), ('you', 'PRP'), ('watch', 'VB'), ('Rush', 'VB'), ('your', 'PRP$'), ('support', 'NN'), ('bit.ly/3nXAHA7', 'NN')]",
1912,1913,80810,RNC,"
We chose YOU to join the 2022 Republican Advisory Board & help us make
decisions about how to take back our majority!
Join NOW >> txtgop.co/a63


",Wed Jul 13 21:02:03 2022,July,Wednesday,7,13,21,3,28,2022,0.0,0.0,0.0,0.757,0.243,0.75,"['you', 'republican', 'advisory board', 'join now', '> > txtgop.co/a63']","[('We', 'PRP'), ('chose', 'VBD'), ('YOU', 'NNP'), ('to', 'TO'), ('join', 'VB'), ('the', 'DT'), ('2022', 'CD'), ('Republican', 'NNP'), ('Advisory', 'NNP'), ('Board', 'NNP'), ('&', 'CC'), ('help', 'VB'), ('us', 'PRP'), ('make', 'VB'), ('decisions', 'NNS'), ('about', 'IN'), ('how', 'WRB'), ('to', 'TO'), ('take', 'VB'), ('back', 'RP'), ('our', 'PRP$'), ('majority', 'NN'), ('Join', 'RB'), ('NOW', 'NNP'), ('>', 'NNP'), ('>', 'NNP'), ('txtgop.co/a63', 'NN')]",
1913,1914,80810,RNC,"
Dr. Oz here. I joined Chairwoman McDaniel on ""Real America"" to discuss
getting our Nation back on track this November.

Listen HERE: txtgop.co/a48



",Wed Jul 13 13:24:32 2022,July,Wednesday,7,13,13,3,28,2022,0.1,0.15000000000000002,0.0,1.0,0.0,0.0,"['oz', 'chairwoman mcdaniel', 'real america', 'nation', 'november', 'listen here']","[('Dr.', 'NNP'), ('Oz', 'NNP'), ('here', 'RB'), ('I', 'PRP'), ('joined', 'VBD'), ('Chairwoman', 'NNP'), ('McDaniel', 'NNP'), ('on', 'IN'), ('Real', 'JJ'), ('America', 'NNP'), ('to', 'TO'), ('discuss', 'VB'), ('getting', 'VBG'), ('our', 'PRP$'), ('Nation', 'NN'), ('back', 'RB'), ('on', 'IN'), ('track', 'NN'), ('this', 'DT'), ('November', 'NNP'), ('Listen', 'VBN'), ('HERE', 'NNP'), ('txtgop.co/a48', 'NN')]",
1914,1915,43700,DCCC,"
DCCC ALERT: Can you rush a $20 gift to elect House Democrats?
dems.me/3yESdxQ https://m.essage.us/msg/FSLG7crAyB

",Thu Jul 14 02:30:47 2022,July,Thursday,7,14,2,4,28,2022,0.8,0.9,0.0,0.673,0.327,0.7034,"['dccc alert', 'dems.me/3yesdxq https']","[('DCCC', 'NNP'), ('ALERT', 'NNP'), ('Can', 'MD'), ('you', 'PRP'), ('rush', 'VB'), ('a', 'DT'), ('20', 'CD'), ('gift', 'NN'), ('to', 'TO'), ('elect', 'VB'), ('House', 'NNP'), ('Democrats', 'NNPS'), ('dems.me/3yESdxQ', 'NN'), ('https', 'NN'), ('//m.essage.us/msg/FSLG7crAyB', 'NN')]",
1915,1916,43700,DCCC,"
It's Nancy. Can you rush $20 to the DCCC before midnight? >>
dems.me/3Prmiro https://m.essage.us/msg/XmnEOkLUGs

",Wed Jul 13 18:00:56 2022,July,Wednesday,7,13,18,3,28,2022,0.0,0.0,0.0,1.0,0.0,0.0,"['nancy', 'rush $', 'dccc', '> > dems.me/3prmiro https']","[('It', 'PRP'), (""'s"", 'VBZ'), ('Nancy', 'NNP'), ('Can', 'MD'), ('you', 'PRP'), ('rush', 'VB'), ('20', 'CD'), ('to', 'TO'), ('the', 'DT'), ('DCCC', 'NNP'), ('before', 'IN'), ('midnight', 'NN'), ('>', 'JJ'), ('>', 'NNP'), ('dems.me/3Prmiro', 'NN'), ('https', 'NN'), ('//m.essage.us/msg/XmnEOkLUGs', 'NN')]",
1916,1917,43700,DCCC,"
DCCC ALERT: Can you rush a $20 gift to elect House Democrats?
dems.me/3avWmMP https://m.essage.us/msg/IJeWExnzqN

",Wed Jul 13 02:01:05 2022,July,Wednesday,7,13,2,3,28,2022,0.8,0.9,0.0,0.673,0.327,0.7034,"['dccc alert', 'dems.me/3avwmmp https']","[('DCCC', 'NNP'), ('ALERT', 'NNP'), ('Can', 'MD'), ('you', 'PRP'), ('rush', 'VB'), ('a', 'DT'), ('20', 'CD'), ('gift', 'NN'), ('to', 'TO'), ('elect', 'VB'), ('House', 'NNP'), ('Democrats', 'NNPS'), ('dems.me/3avWmMP', 'NN'), ('https', 'NN'), ('//m.essage.us/msg/IJeWExnzqN', 'NN')]",
1917,1918,88022,Trump,"
LAST CHANCE! Pres Trump asked for YOUR input before his rally THIS WEEKEND.
Only the next 15 responses will be accepted. Take Survey: bit.ly/3c8SxNR


",Thu Jul 14 21:03:03 2022,July,Thursday,7,14,21,4,28,2022,0.0,0.35555555555555557,0.0,0.811,0.189,0.628,"['last chance', 'pres trump', 'your', 'this weekend', 'survey']","[('LAST', 'JJ'), ('CHANCE', 'NN'), ('Pres', 'NNS'), ('Trump', 'NNP'), ('asked', 'VBD'), ('for', 'IN'), ('YOUR', 'NNP'), ('input', 'NN'), ('before', 'IN'), ('his', 'PRP$'), ('rally', 'NN'), ('THIS', 'NNP'), ('WEEKEND', 'NNP'), ('Only', 'RB'), ('the', 'DT'), ('next', 'JJ'), ('15', 'CD'), ('responses', 'NNS'), ('will', 'MD'), ('be', 'VB'), ('accepted', 'VBN'), ('Take', 'VB'), ('Survey', 'NN'), ('bit.ly/3c8SxNR', 'NN')]",
1918,1919,88022,Trump,"
Did you see this SHIRT at Pres Trump's rally?

Our NEW TRUMP RALLY SHIRT is ready to claim, & we're saving (1) for YOU.
Get yours: bit.ly/3AVDJwe


",Thu Jul 14 17:10:20 2022,July,Thursday,7,14,17,4,28,2022,0.16818181818181818,0.4772727272727273,0.0,0.912,0.088,0.3612,"['shirt', 'pres trump', ""'s rally"", 'new trump rally shirt', 'you']","[('Did', 'NNP'), ('you', 'PRP'), ('see', 'VBP'), ('this', 'DT'), ('SHIRT', 'NNP'), ('at', 'IN'), ('Pres', 'NNP'), ('Trump', 'NNP'), (""'s"", 'POS'), ('rally', 'NN'), ('Our', 'PRP$'), ('NEW', 'NNP'), ('TRUMP', 'NNP'), ('RALLY', 'NNP'), ('SHIRT', 'NNP'), ('is', 'VBZ'), ('ready', 'JJ'), ('to', 'TO'), ('claim', 'VB'), ('&', 'CC'), ('we', 'PRP'), (""'re"", 'VBP'), ('saving', 'VBG'), ('1', 'CD'), ('for', 'IN'), ('YOU', 'NN'), ('Get', 'NNP'), ('yours', 'NNS'), ('bit.ly/3AVDJwe', 'NN')]",
1919,1920,88022,Trump,"
hey it's me

Pres Trump: I'm heading to my rally & need to know if I have YOUR SUPPORT.
My team is finalizing the donor list. Give: bit.ly/3uKtyXN



",Thu Jul 14 13:17:28 2022,July,Thursday,7,14,13,4,28,2022,0.0,0.0,0.0,0.887,0.113,0.5319,"['pres trump', 'your support', 'donor list']","[('hey', 'NN'), ('it', 'PRP'), (""'s"", 'VBZ'), ('me', 'PRP'), ('Pres', 'NNPS'), ('Trump', 'NNP'), ('I', 'PRP'), (""'m"", 'VBP'), ('heading', 'VBG'), ('to', 'TO'), ('my', 'PRP$'), ('rally', 'NN'), ('&', 'CC'), ('need', 'NN'), ('to', 'TO'), ('know', 'VB'), ('if', 'IN'), ('I', 'PRP'), ('have', 'VBP'), ('YOUR', 'JJ'), ('SUPPORT', 'NNP'), ('My', 'PRP$'), ('team', 'NN'), ('is', 'VBZ'), ('finalizing', 'VBG'), ('the', 'DT'), ('donor', 'JJ'), ('list', 'NN'), ('Give', 'VB'), ('bit.ly/3uKtyXN', 'NN')]",
1920,1921,43700,DCCC,"
DCCC ALERT: We still need to raise $26,358 in the next 24 hours. If
everyone who received this text gave just $2 RIGHT NOW, we could blow our
goal out of the water. That's all we need -- so can you spare just $2 to
protect House Dems and stop a disastrous GOP takeover? dems.me/3o03ZOD


",Fri Jul 15 02:00:52 2022,July,Friday,7,15,2,5,28,2022,-0.13809523809523808,0.44523809523809527,0.097,0.814,0.088,-0.1449,"['dccc alert', 'right now', 'dems', 'disastrous gop takeover']","[('DCCC', 'NNP'), ('ALERT', 'NNP'), ('We', 'PRP'), ('still', 'RB'), ('need', 'VBP'), ('to', 'TO'), ('raise', 'VB'), ('26,358', 'CD'), ('in', 'IN'), ('the', 'DT'), ('next', 'JJ'), ('24', 'CD'), ('hours', 'NNS'), ('If', 'IN'), ('everyone', 'NN'), ('who', 'WP'), ('received', 'VBD'), ('this', 'DT'), ('text', 'NN'), ('gave', 'VBD'), ('just', 'RB'), ('2', 'CD'), ('RIGHT', 'NNP'), ('NOW', 'NNP'), ('we', 'PRP'), ('could', 'MD'), ('blow', 'VB'), ('our', 'PRP$'), ('goal', 'NN'), ('out', 'IN'), ('of', 'IN'), ('the', 'DT'), ('water', 'NN'), ('That', 'DT'), (""'s"", 'VBZ'), ('all', 'DT'), ('we', 'PRP'), ('need', 'VBP'), ('so', 'RB'), ('can', 'MD'), ('you', 'PRP'), ('spare', 'VB'), ('just', 'RB'), ('2', 'CD'), ('to', 'TO'), ('protect', 'VB'), ('House', 'NNP'), ('Dems', 'NNPS'), ('and', 'CC'), ('stop', 'VB'), ('a', 'DT'), ('disastrous', 'JJ'), ('GOP', 'NNP'), ('takeover', 'NN'), ('dems.me/3o03ZOD', 'NN')]",
1921,1922,43700,DCCC,"
Michelle Obama is PLEADING for your help! Can you chip in $15 to the DCCC
to elect House Dems? dems.me/3RtGNWB https://m.essage.us/msg/WhipweLYOE
",Thu Jul 14 22:07:01 2022,July,Thursday,7,14,22,4,28,2022,0.8,0.9,0.0,0.87,0.13,0.4574,"['michelle obama', 'pleading', 'dccc', 'dems', 'dems.me/3rtgnwb https']","[('Michelle', 'NNP'), ('Obama', 'NNP'), ('is', 'VBZ'), ('PLEADING', 'NNP'), ('for', 'IN'), ('your', 'PRP$'), ('help', 'NN'), ('Can', 'MD'), ('you', 'PRP'), ('chip', 'NN'), ('in', 'IN'), ('15', 'CD'), ('to', 'TO'), ('the', 'DT'), ('DCCC', 'NNP'), ('to', 'TO'), ('elect', 'VB'), ('House', 'NNP'), ('Dems', 'NNP'), ('dems.me/3RtGNWB', 'NN'), ('https', 'NN'), ('//m.essage.us/msg/WhipweLYOE', 'NN')]",
1922,1923,43700,DCCC,"
It's Nancy. Can you rush $20 to the DCCC before midnight? >>
dems.me/3uMJWaf https://m.essage.us/msg/uM722c3Hpi

",Thu Jul 14 18:36:59 2022,July,Thursday,7,14,18,4,28,2022,0.0,0.0,0.0,1.0,0.0,0.0,"['nancy', 'rush $', 'dccc', '> > dems.me/3umjwaf https']","[('It', 'PRP'), (""'s"", 'VBZ'), ('Nancy', 'NNP'), ('Can', 'MD'), ('you', 'PRP'), ('rush', 'VB'), ('20', 'CD'), ('to', 'TO'), ('the', 'DT'), ('DCCC', 'NNP'), ('before', 'IN'), ('midnight', 'NN'), ('>', 'JJ'), ('>', 'NNP'), ('dems.me/3uMJWaf', 'NN'), ('https', 'NN'), ('//m.essage.us/msg/uM722c3Hpi', 'NN')]",
1923,1924,512345,Ron DeSantis,"
is a RED WAVE in November >>> bit.ly/3ayPwWV

Txt STOP to Opt-out
",Thu Jul 14 19:32:56 2022,July,Thursday,7,14,19,4,28,2022,0.0,0.0,0.211,0.789,0.0,-0.4466,"['red wave', 'november', '> > > bit.ly/3aypwwv', 'txt stop', 'opt-out']","[('is', 'VBZ'), ('a', 'DT'), ('RED', 'JJ'), ('WAVE', 'NNP'), ('in', 'IN'), ('November', 'NNP'), ('>', 'NNP'), ('>', 'NNP'), ('>', 'NNP'), ('bit.ly/3ayPwWV', 'NN'), ('Txt', 'NNP'), ('STOP', 'NNP'), ('to', 'TO'), ('Opt-out', 'NN')]",
1924,1925,512345,Ron DeSantis,"
Ron DeSantis here.

Republican voter registrations now outnumber Democrats by over 200,000 in
Florida!

Help me continue to Keep Florida Free and ensure there

",Thu Jul 14 19:32:55 2022,July,Thursday,7,14,19,4,28,2022,0.4,0.8,0.0,0.703,0.297,0.8356,"['ron desantis', 'republican', 'voter registrations', 'florida', 'keep florida free']","[('Ron', 'NNP'), ('DeSantis', 'NNP'), ('here', 'RB'), ('Republican', 'JJ'), ('voter', 'NN'), ('registrations', 'NNS'), ('now', 'RB'), ('outnumber', 'VBP'), ('Democrats', 'NNPS'), ('by', 'IN'), ('over', 'IN'), ('200,000', 'CD'), ('in', 'IN'), ('Florida', 'NNP'), ('Help', 'VB'), ('me', 'PRP'), ('continue', 'VB'), ('to', 'TO'), ('Keep', 'VB'), ('Florida', 'NNP'), ('Free', 'NNP'), ('and', 'CC'), ('ensure', 'VB'), ('there', 'EX')]",
1925,1926,88022,Trump,"
Have you gotten yours?

Pres Trump offered to send you a BRAND-NEW TRUMP RALLY SHIRT. It's the BEST
EVER. Why wait? Get yours NOW >> bit.ly/3z4qRlh


",Sat Jul 16 01:15:23 2022,July,Saturday,7,16,1,6,28,2022,1.0,0.3,0.0,0.825,0.175,0.7425,"['have', 'pres trump', 'brand-new trump rally shirt', 'best ever', 'now', '> > bit.ly/3z4qrlh']","[('Have', 'VBP'), ('you', 'PRP'), ('gotten', 'VBN'), ('yours', 'NNS'), ('Pres', 'NNS'), ('Trump', 'NNP'), ('offered', 'VBD'), ('to', 'TO'), ('send', 'VB'), ('you', 'PRP'), ('a', 'DT'), ('BRAND-NEW', 'JJ'), ('TRUMP', 'NNP'), ('RALLY', 'NNP'), ('SHIRT', 'NNP'), ('It', 'PRP'), (""'s"", 'VBZ'), ('the', 'DT'), ('BEST', 'NNP'), ('EVER', 'NNP'), ('Why', 'WRB'), ('wait', 'NN'), ('Get', 'NNP'), ('yours', 'RB'), ('NOW', 'NNP'), ('>', 'NNP'), ('>', 'NNP'), ('bit.ly/3z4qRlh', 'NN')]",
1926,1927,88022,Trump,"
Pres Trump: NEVER HAPPENED BEFORE! As THE TOP donor, I've texted you 3000%
more. Do you want to stay on top? Claim 3000% text check: bit.ly/3yJXxjB


",Fri Jul 15 22:03:58 2022,July,Friday,7,15,22,5,28,2022,0.5,0.5,0.0,0.788,0.212,0.6356,"['pres trump', 'never happened before', 'the top', 'claim', '% text check']","[('Pres', 'NNS'), ('Trump', 'VBP'), ('NEVER', 'NNP'), ('HAPPENED', 'NNP'), ('BEFORE', 'IN'), ('As', 'IN'), ('THE', 'NNP'), ('TOP', 'NNP'), ('donor', 'NN'), ('I', 'PRP'), (""'ve"", 'VBP'), ('texted', 'VBN'), ('you', 'PRP'), ('3000', 'CD'), ('%', 'NN'), ('more', 'JJR'), ('Do', 'VBP'), ('you', 'PRP'), ('want', 'VB'), ('to', 'TO'), ('stay', 'VB'), ('on', 'IN'), ('top', 'NN'), ('Claim', 'NN'), ('3000', 'CD'), ('%', 'NN'), ('text', 'JJ'), ('check', 'NN'), ('bit.ly/3yJXxjB', 'NN')]",
1927,1928,88022,Trump,"
Will you wear THIS HAT from Pres Trump?

He's giving you a 2X ENTRY to win a HAND-SIGNED MAGA HAT. Do you want it?
Enter to win NOW >> bit.ly/3uQAIto


",Fri Jul 15 19:03:40 2022,July,Friday,7,15,19,5,28,2022,0.8,0.4,0.0,0.69,0.31,0.8924,"['will', 'this hat', 'pres trump', 'entry', 'hand-signed maga hat', 'enter', 'now', '> > bit.ly/3uqaito']","[('Will', 'MD'), ('you', 'PRP'), ('wear', 'VB'), ('THIS', 'NNP'), ('HAT', 'NNP'), ('from', 'IN'), ('Pres', 'NNP'), ('Trump', 'NNP'), ('He', 'PRP'), (""'s"", 'VBZ'), ('giving', 'VBG'), ('you', 'PRP'), ('a', 'DT'), ('2X', 'CD'), ('ENTRY', 'NN'), ('to', 'TO'), ('win', 'VB'), ('a', 'DT'), ('HAND-SIGNED', 'NNP'), ('MAGA', 'NNP'), ('HAT', 'NNP'), ('Do', 'VBP'), ('you', 'PRP'), ('want', 'VB'), ('it', 'PRP'), ('Enter', 'NN'), ('to', 'TO'), ('win', 'VB'), ('NOW', 'NNP'), ('>', 'NNP'), ('>', 'NNP'), ('bit.ly/3uQAIto', 'NN')]",
1928,1929,88022,Trump,"
NEVER BEFORE SEEN >>

Pres Trump: Is your phone off? I've texted you the link to my NEW video but
got no response. LAST CHANCE. View: bit.ly/3RxCpFZ



",Fri Jul 15 13:11:02 2022,July,Friday,7,15,13,5,28,2022,0.06818181818181818,0.2606060606060606,0.089,0.796,0.115,0.2022,"['never before seen', '> >', 'pres trump', 'new', 'last chance']","[('NEVER', 'NNP'), ('BEFORE', 'NNP'), ('SEEN', 'NNP'), ('>', 'NNP'), ('>', 'NNP'), ('Pres', 'NNP'), ('Trump', 'NNP'), ('Is', 'VBZ'), ('your', 'PRP$'), ('phone', 'NN'), ('off', 'IN'), ('I', 'PRP'), (""'ve"", 'VBP'), ('texted', 'VBN'), ('you', 'PRP'), ('the', 'DT'), ('link', 'NN'), ('to', 'TO'), ('my', 'PRP$'), ('NEW', 'NNP'), ('video', 'NN'), ('but', 'CC'), ('got', 'VBD'), ('no', 'DT'), ('response', 'NN'), ('LAST', 'NNP'), ('CHANCE', 'NNP'), ('View', 'NN'), ('bit.ly/3RxCpFZ', 'NN')]",
1929,1930,80810,RNC,"
ORDER #24A89 is READY

Confirm your shipping details to receive your SIGNED copy of Kristi Noem's
Best-Selling book NOW >> txtgop.co/a81



",Fri Jul 15 22:38:49 2022,July,Friday,7,15,22,5,28,2022,0.2,0.5,0.0,0.861,0.139,0.4995,"['order', 'ready confirm', 'shipping details', 'signed', ""kristi noem's best-selling"", 'now', '> > txtgop.co/a81']","[('ORDER', 'NNP'), ('24A89', 'CD'), ('is', 'VBZ'), ('READY', 'JJ'), ('Confirm', 'NNP'), ('your', 'PRP$'), ('shipping', 'NN'), ('details', 'NNS'), ('to', 'TO'), ('receive', 'VB'), ('your', 'PRP$'), ('SIGNED', 'NNP'), ('copy', 'NN'), ('of', 'IN'), ('Kristi', 'NNP'), (""Noem's"", 'NNP'), ('Best-Selling', 'NNP'), ('book', 'NN'), ('NOW', 'NNP'), ('>', 'NNP'), ('>', 'NNP'), ('txtgop.co/a81', 'NN')]",
